,term,score_date,score_value
888181,a flu,2004-05-30,0.0
888182,a flu,2004-05-31,0.0
888183,a flu,2004-06-01,0.0
888184,a flu,2004-06-02,0.0
888185,a flu,2004-06-03,0.0
888186,a flu,2004-06-04,0.0
888187,a flu,2004-06-05,0.0
888188,a flu,2004-06-06,0.0
888189,a flu,2004-06-07,0.0
888190,a flu,2004-06-08,0.0
888191,a flu,2004-06-09,0.0
888192,a flu,2004-06-10,0.0
888193,a flu,2004-06-11,0.0
888194,a flu,2004-06-12,0.0
888195,a flu,2004-06-13,0.0
888196,a flu,2004-06-14,0.0
888197,a flu,2004-06-15,0.0
888198,a flu,2004-06-16,0.0
888199,a flu,2004-06-17,0.0
888200,a flu,2004-06-18,0.0
888201,a flu,2004-06-19,0.0
888202,a flu,2004-06-20,0.0
888203,a flu,2004-06-21,0.0
888204,a flu,2004-06-22,0.0
888205,a flu,2004-06-23,0.0
888206,a flu,2004-06-24,0.0
888207,a flu,2004-06-25,0.0
888208,a flu,2004-06-26,0.0
888209,a flu,2004-06-27,0.0
888210,a flu,2004-06-28,0.0
888211,a flu,2004-06-29,0.0
888212,a flu,2004-06-30,0.0
888213,a flu,2004-07-01,0.0
888214,a flu,2004-07-02,0.0
888215,a flu,2004-07-03,0.0
888216,a flu,2004-07-04,0.0
888217,a flu,2004-07-05,0.0
888218,a flu,2004-07-06,0.0
888219,a flu,2004-07-07,0.0
888220,a flu,2004-07-08,0.0
888221,a flu,2004-07-09,0.0
888222,a flu,2004-07-10,0.0
888223,a flu,2004-07-11,0.0
888224,a flu,2004-07-12,0.0
888225,a flu,2004-07-13,0.0
888226,a flu,2004-07-14,0.0
888227,a flu,2004-07-15,0.0
888228,a flu,2004-07-16,0.0
888229,a flu,2004-07-17,0.0
888230,a flu,2004-07-18,0.0
888231,a flu,2004-07-19,0.0
890175,a flu,2004-07-20,0.0
890176,a flu,2004-07-21,0.0
890177,a flu,2004-07-22,0.0
890178,a flu,2004-07-23,0.0
890179,a flu,2004-07-24,0.0
890180,a flu,2004-07-25,0.0
890181,a flu,2004-07-26,0.0
890182,a flu,2004-07-27,0.0
890183,a flu,2004-07-28,0.0
890184,a flu,2004-07-29,0.0
890185,a flu,2004-07-30,0.0
890186,a flu,2004-07-31,0.0
890187,a flu,2004-08-01,0.0
890188,a flu,2004-08-02,0.0
890189,a flu,2004-08-03,0.0
890190,a flu,2004-08-04,0.0
890191,a flu,2004-08-05,0.0
890192,a flu,2004-08-06,0.0
890193,a flu,2004-08-07,0.0
890194,a flu,2004-08-08,0.0
890195,a flu,2004-08-09,0.0
890196,a flu,2004-08-10,0.0
890197,a flu,2004-08-11,0.0
890198,a flu,2004-08-12,0.0
890199,a flu,2004-08-13,0.0
890200,a flu,2004-08-14,0.0
890201,a flu,2004-08-15,0.0
890202,a flu,2004-08-16,0.0
890203,a flu,2004-08-17,0.0
890204,a flu,2004-08-18,0.0
890205,a flu,2004-08-19,0.0
890206,a flu,2004-08-20,765.7176809908563
890207,a flu,2004-08-21,0.0
890208,a flu,2004-08-22,0.0
890209,a flu,2004-08-23,0.0
890210,a flu,2004-08-24,0.0
890211,a flu,2004-08-25,0.0
890212,a flu,2004-08-26,0.0
890213,a flu,2004-08-27,0.0
890214,a flu,2004-08-28,0.0
890215,a flu,2004-08-29,0.0
890216,a flu,2004-08-30,0.0
890217,a flu,2004-08-31,0.0
890218,a flu,2004-09-01,0.0
890219,a flu,2004-09-02,0.0
890220,a flu,2004-09-03,0.0
890221,a flu,2004-09-04,0.0
890222,a flu,2004-09-05,0.0
890223,a flu,2004-09-06,0.0
890224,a flu,2004-09-07,0.0
890225,a flu,2004-09-08,0.0
890226,a flu,2004-09-09,0.0
890227,a flu,2004-09-10,0.0
890228,a flu,2004-09-11,0.0
890229,a flu,2004-09-12,0.0
890230,a flu,2004-09-13,0.0
890231,a flu,2004-09-14,0.0
890232,a flu,2004-09-15,0.0
890233,a flu,2004-09-16,0.0
890234,a flu,2004-09-17,0.0
890235,a flu,2004-09-18,0.0
890236,a flu,2004-09-19,0.0
890237,a flu,2004-09-20,589.7351249568669
890238,a flu,2004-09-21,0.0
890239,a flu,2004-09-22,0.0
890240,a flu,2004-09-23,0.0
890241,a flu,2004-09-24,691.0725527664471
892185,a flu,2004-09-25,0.0
892186,a flu,2004-09-26,0.0
892187,a flu,2004-09-27,0.0
892188,a flu,2004-09-28,0.0
892189,a flu,2004-09-29,0.0
892190,a flu,2004-09-30,0.0
892191,a flu,2004-10-01,0.0
892192,a flu,2004-10-02,0.0
892193,a flu,2004-10-03,0.0
892194,a flu,2004-10-04,0.0
892195,a flu,2004-10-05,563.1097571499641
892196,a flu,2004-10-06,595.9767502598213
892197,a flu,2004-10-07,0.0
892198,a flu,2004-10-08,0.0
892199,a flu,2004-10-09,0.0
892200,a flu,2004-10-10,0.0
892201,a flu,2004-10-11,0.0
892202,a flu,2004-10-12,0.0
892203,a flu,2004-10-13,0.0
892204,a flu,2004-10-14,587.0135753640286
892205,a flu,2004-10-15,0.0
892206,a flu,2004-10-16,0.0
892207,a flu,2004-10-17,0.0
892208,a flu,2004-10-18,560.2961326991473
892209,a flu,2004-10-19,559.5041541966697
892210,a flu,2004-10-20,0.0
892211,a flu,2004-10-21,595.5051125405637
892212,a flu,2004-10-22,0.0
892213,a flu,2004-10-23,0.0
892214,a flu,2004-10-24,0.0
892215,a flu,2004-10-25,0.0
892216,a flu,2004-10-26,0.0
892217,a flu,2004-10-27,0.0
892218,a flu,2004-10-28,0.0
892219,a flu,2004-10-29,0.0
892220,a flu,2004-10-30,0.0
892221,a flu,2004-10-31,0.0
892222,a flu,2004-11-01,0.0
892223,a flu,2004-11-02,542.3492213176772
892224,a flu,2004-11-03,0.0
892225,a flu,2004-11-04,0.0
892226,a flu,2004-11-05,0.0
892227,a flu,2004-11-06,0.0
892228,a flu,2004-11-07,0.0
892229,a flu,2004-11-08,0.0
892230,a flu,2004-11-09,0.0
892231,a flu,2004-11-10,0.0
892232,a flu,2004-11-11,563.5969858620174
892233,a flu,2004-11-12,612.7850329059099
892234,a flu,2004-11-13,0.0
892235,a flu,2004-11-14,0.0
892236,a flu,2004-11-15,0.0
892237,a flu,2004-11-16,0.0
892238,a flu,2004-11-17,0.0
892239,a flu,2004-11-18,0.0
892240,a flu,2004-11-19,0.0
892241,a flu,2004-11-20,0.0
892242,a flu,2004-11-21,975.8597461644036
892243,a flu,2004-11-22,513.2700034443461
892244,a flu,2004-11-23,528.2425021712015
892245,a flu,2004-11-24,0.0
892246,a flu,2004-11-25,0.0
892247,a flu,2004-11-26,0.0
892248,a flu,2004-11-27,0.0
892249,a flu,2004-11-28,0.0
892250,a flu,2004-11-29,0.0
892251,a flu,2004-11-30,0.0
894195,a flu,2004-12-01,0.0
894196,a flu,2004-12-02,0.0
894197,a flu,2004-12-03,0.0
894198,a flu,2004-12-04,0.0
894199,a flu,2004-12-05,0.0
894200,a flu,2004-12-06,0.0
894201,a flu,2004-12-07,0.0
894202,a flu,2004-12-08,0.0
894203,a flu,2004-12-09,0.0
894204,a flu,2004-12-10,0.0
894205,a flu,2004-12-11,0.0
894206,a flu,2004-12-12,0.0
894207,a flu,2004-12-13,538.3725281058282
894208,a flu,2004-12-14,0.0
894209,a flu,2004-12-15,0.0
894210,a flu,2004-12-16,0.0
894211,a flu,2004-12-17,0.0
894212,a flu,2004-12-18,0.0
894213,a flu,2004-12-19,0.0
894214,a flu,2004-12-20,0.0
894215,a flu,2004-12-21,0.0
894216,a flu,2004-12-22,0.0
894217,a flu,2004-12-23,0.0
894218,a flu,2004-12-24,0.0
894219,a flu,2004-12-25,0.0
894220,a flu,2004-12-26,0.0
894221,a flu,2004-12-27,0.0
894222,a flu,2004-12-28,0.0
894223,a flu,2004-12-29,0.0
894224,a flu,2004-12-30,0.0
894225,a flu,2004-12-31,0.0
894226,a flu,2005-01-01,0.0
894227,a flu,2005-01-02,0.0
894228,a flu,2005-01-03,0.0
894229,a flu,2005-01-04,0.0
894230,a flu,2005-01-05,0.0
894231,a flu,2005-01-06,506.01945586039
894232,a flu,2005-01-07,0.0
894233,a flu,2005-01-08,0.0
894234,a flu,2005-01-09,0.0
894235,a flu,2005-01-10,469.2754550632734
894236,a flu,2005-01-11,470.934193957958
894237,a flu,2005-01-12,0.0
894238,a flu,2005-01-13,0.0
894239,a flu,2005-01-14,0.0
894240,a flu,2005-01-15,0.0
894241,a flu,2005-01-16,0.0
894242,a flu,2005-01-17,0.0
894243,a flu,2005-01-18,0.0
894244,a flu,2005-01-19,0.0
894245,a flu,2005-01-20,0.0
894246,a flu,2005-01-21,0.0
894247,a flu,2005-01-22,0.0
894248,a flu,2005-01-23,0.0
894249,a flu,2005-01-24,0.0
894250,a flu,2005-01-25,0.0
894251,a flu,2005-01-26,491.62535952926737
894252,a flu,2005-01-27,0.0
894253,a flu,2005-01-28,0.0
894254,a flu,2005-01-29,0.0
894255,a flu,2005-01-30,0.0
894256,a flu,2005-01-31,0.0
894257,a flu,2005-02-01,0.0
894258,a flu,2005-02-02,0.0
894259,a flu,2005-02-03,0.0
894260,a flu,2005-02-04,0.0
894261,a flu,2005-02-05,940.0453011953732
896205,a flu,2005-02-06,0.0
896206,a flu,2005-02-07,0.0
896207,a flu,2005-02-08,0.0
896208,a flu,2005-02-09,0.0
896209,a flu,2005-02-10,0.0
896210,a flu,2005-02-11,538.0315773630448
896211,a flu,2005-02-12,0.0
896212,a flu,2005-02-13,0.0
896213,a flu,2005-02-14,0.0
896214,a flu,2005-02-15,0.0
896215,a flu,2005-02-16,0.0
896216,a flu,2005-02-17,0.0
896217,a flu,2005-02-18,0.0
896218,a flu,2005-02-19,0.0
896219,a flu,2005-02-20,0.0
896220,a flu,2005-02-21,0.0
896221,a flu,2005-02-22,0.0
896222,a flu,2005-02-23,0.0
896223,a flu,2005-02-24,0.0
896224,a flu,2005-02-25,0.0
896225,a flu,2005-02-26,0.0
896226,a flu,2005-02-27,864.924360210184
896227,a flu,2005-02-28,460.0525451055751
896228,a flu,2005-03-01,0.0
896229,a flu,2005-03-02,0.0
896230,a flu,2005-03-03,0.0
896231,a flu,2005-03-04,0.0
896232,a flu,2005-03-05,0.0
896233,a flu,2005-03-06,0.0
896234,a flu,2005-03-07,0.0
896235,a flu,2005-03-08,0.0
896236,a flu,2005-03-09,0.0
896237,a flu,2005-03-10,472.2945122321991
896238,a flu,2005-03-11,0.0
896239,a flu,2005-03-12,0.0
896240,a flu,2005-03-13,0.0
896241,a flu,2005-03-14,0.0
896242,a flu,2005-03-15,902.7542733258596
896243,a flu,2005-03-16,460.67351583483406
896244,a flu,2005-03-17,479.91405174941946
896245,a flu,2005-03-18,0.0
896246,a flu,2005-03-19,0.0
896247,a flu,2005-03-20,0.0
896248,a flu,2005-03-21,0.0
896249,a flu,2005-03-22,0.0
896250,a flu,2005-03-23,0.0
896251,a flu,2005-03-24,0.0
896252,a flu,2005-03-25,0.0
896253,a flu,2005-03-26,0.0
896254,a flu,2005-03-27,0.0
896255,a flu,2005-03-28,0.0
896256,a flu,2005-03-29,0.0
896257,a flu,2005-03-30,0.0
896258,a flu,2005-03-31,0.0
896259,a flu,2005-04-01,0.0
896260,a flu,2005-04-02,0.0
896261,a flu,2005-04-03,0.0
896262,a flu,2005-04-04,0.0
896263,a flu,2005-04-05,0.0
896264,a flu,2005-04-06,0.0
896265,a flu,2005-04-07,0.0
896266,a flu,2005-04-08,0.0
896267,a flu,2005-04-09,0.0
896268,a flu,2005-04-10,0.0
896269,a flu,2005-04-11,0.0
896270,a flu,2005-04-12,0.0
896271,a flu,2005-04-13,0.0
898215,a flu,2005-04-14,0.0
898216,a flu,2005-04-15,0.0
898217,a flu,2005-04-16,0.0
898218,a flu,2005-04-17,0.0
898219,a flu,2005-04-18,0.0
898220,a flu,2005-04-19,0.0
898221,a flu,2005-04-20,0.0
898222,a flu,2005-04-21,0.0
898223,a flu,2005-04-22,0.0
898224,a flu,2005-04-23,0.0
898225,a flu,2005-04-24,835.9799520110234
898226,a flu,2005-04-25,0.0
898227,a flu,2005-04-26,0.0
898228,a flu,2005-04-27,454.1853352701552
898229,a flu,2005-04-28,0.0
898230,a flu,2005-04-29,0.0
898231,a flu,2005-04-30,0.0
898232,a flu,2005-05-01,0.0
898233,a flu,2005-05-02,0.0
898234,a flu,2005-05-03,0.0
898235,a flu,2005-05-04,0.0
898236,a flu,2005-05-05,0.0
898237,a flu,2005-05-06,0.0
898238,a flu,2005-05-07,0.0
898239,a flu,2005-05-08,0.0
898240,a flu,2005-05-09,0.0
898241,a flu,2005-05-10,0.0
898242,a flu,2005-05-11,0.0
898243,a flu,2005-05-12,0.0
898244,a flu,2005-05-13,484.11819494466766
898245,a flu,2005-05-14,0.0
898246,a flu,2005-05-15,0.0
898247,a flu,2005-05-16,0.0
898248,a flu,2005-05-17,0.0
898249,a flu,2005-05-18,0.0
898250,a flu,2005-05-19,0.0
898251,a flu,2005-05-20,0.0
898252,a flu,2005-05-21,0.0
898253,a flu,2005-05-22,0.0
898254,a flu,2005-05-23,0.0
898255,a flu,2005-05-24,417.5977391734094
898256,a flu,2005-05-25,0.0
898257,a flu,2005-05-26,0.0
898258,a flu,2005-05-27,0.0
898259,a flu,2005-05-28,0.0
898260,a flu,2005-05-29,0.0
898261,a flu,2005-05-30,0.0
898262,a flu,2005-05-31,0.0
898263,a flu,2005-06-01,0.0
898264,a flu,2005-06-02,0.0
898265,a flu,2005-06-03,0.0
898266,a flu,2005-06-04,0.0
898267,a flu,2005-06-05,0.0
898268,a flu,2005-06-06,0.0
898269,a flu,2005-06-07,0.0
898270,a flu,2005-06-08,0.0
898271,a flu,2005-06-09,0.0
898272,a flu,2005-06-10,0.0
898273,a flu,2005-06-11,0.0
898274,a flu,2005-06-12,0.0
898275,a flu,2005-06-13,0.0
898276,a flu,2005-06-14,425.61629675171935
898277,a flu,2005-06-15,0.0
898278,a flu,2005-06-16,0.0
898279,a flu,2005-06-17,496.0558918926634
898280,a flu,2005-06-18,0.0
898281,a flu,2005-06-19,0.0
901249,a flu,2005-06-20,0.0
901250,a flu,2005-06-21,0.0
901251,a flu,2005-06-22,0.0
901252,a flu,2005-06-23,0.0
901253,a flu,2005-06-24,0.0
901254,a flu,2005-06-25,0.0
901255,a flu,2005-06-26,0.0
901256,a flu,2005-06-27,0.0
901257,a flu,2005-06-28,0.0
901258,a flu,2005-06-29,0.0
901259,a flu,2005-06-30,0.0
901260,a flu,2005-07-01,0.0
901261,a flu,2005-07-02,0.0
901262,a flu,2005-07-03,0.0
901263,a flu,2005-07-04,0.0
901264,a flu,2005-07-05,416.3137866101778
901265,a flu,2005-07-06,0.0
901266,a flu,2005-07-07,0.0
901267,a flu,2005-07-08,0.0
901268,a flu,2005-07-09,0.0
901269,a flu,2005-07-10,929.2609726191652
901270,a flu,2005-07-11,0.0
901271,a flu,2005-07-12,0.0
901272,a flu,2005-07-13,0.0
901273,a flu,2005-07-14,0.0
901274,a flu,2005-07-15,0.0
901275,a flu,2005-07-16,0.0
901276,a flu,2005-07-17,0.0
901277,a flu,2005-07-18,0.0
901278,a flu,2005-07-19,0.0
901279,a flu,2005-07-20,0.0
901280,a flu,2005-07-21,0.0
901281,a flu,2005-07-22,0.0
901282,a flu,2005-07-23,0.0
901283,a flu,2005-07-24,0.0
901284,a flu,2005-07-25,0.0
901285,a flu,2005-07-26,0.0
901286,a flu,2005-07-27,0.0
901287,a flu,2005-07-28,0.0
901288,a flu,2005-07-29,0.0
901289,a flu,2005-07-30,0.0
901290,a flu,2005-07-31,0.0
901291,a flu,2005-08-01,0.0
901292,a flu,2005-08-02,0.0
901293,a flu,2005-08-03,0.0
901294,a flu,2005-08-04,0.0
901295,a flu,2005-08-05,0.0
901296,a flu,2005-08-06,0.0
901297,a flu,2005-08-07,0.0
901298,a flu,2005-08-08,0.0
901299,a flu,2005-08-09,0.0
901300,a flu,2005-08-10,0.0
901301,a flu,2005-08-11,0.0
901302,a flu,2005-08-12,0.0
901303,a flu,2005-08-13,0.0
901304,a flu,2005-08-14,0.0
901305,a flu,2005-08-15,0.0
901306,a flu,2005-08-16,0.0
901307,a flu,2005-08-17,0.0
901308,a flu,2005-08-18,0.0
901309,a flu,2005-08-19,0.0
901310,a flu,2005-08-20,0.0
901311,a flu,2005-08-21,0.0
901312,a flu,2005-08-22,414.9549521459377
901313,a flu,2005-08-23,0.0
901314,a flu,2005-08-24,0.0
901315,a flu,2005-08-25,0.0
903637,a flu,2005-08-26,0.0
903638,a flu,2005-08-27,0.0
903639,a flu,2005-08-28,0.0
903640,a flu,2005-08-29,0.0
903641,a flu,2005-08-30,0.0
903642,a flu,2005-08-31,0.0
903643,a flu,2005-09-01,0.0
903644,a flu,2005-09-02,0.0
903645,a flu,2005-09-03,0.0
903646,a flu,2005-09-04,0.0
903647,a flu,2005-09-05,0.0
903648,a flu,2005-09-06,413.3304493304238
903649,a flu,2005-09-07,0.0
903650,a flu,2005-09-08,0.0
903651,a flu,2005-09-09,0.0
903652,a flu,2005-09-10,0.0
903653,a flu,2005-09-11,0.0
903654,a flu,2005-09-12,404.9440605790498
903655,a flu,2005-09-13,0.0
903656,a flu,2005-09-14,405.1132322008893
903657,a flu,2005-09-15,0.0
903658,a flu,2005-09-16,0.0
903659,a flu,2005-09-17,0.0
903660,a flu,2005-09-18,0.0
903661,a flu,2005-09-19,0.0
903662,a flu,2005-09-20,0.0
903663,a flu,2005-09-21,0.0
903664,a flu,2005-09-22,407.77890761481046
903665,a flu,2005-09-23,0.0
903666,a flu,2005-09-24,0.0
903667,a flu,2005-09-25,0.0
903971,a flu,2005-09-26,0.0
903972,a flu,2005-09-27,0.0
903973,a flu,2005-09-28,0.0
903974,a flu,2005-09-29,0.0
903975,a flu,2005-09-30,0.0
903976,a flu,2005-10-01,0.0
903977,a flu,2005-10-02,647.6117805985147
903978,a flu,2005-10-03,0.0
903979,a flu,2005-10-04,0.0
903980,a flu,2005-10-05,0.0
903981,a flu,2005-10-06,382.5256933636185
903982,a flu,2005-10-07,0.0
903983,a flu,2005-10-08,0.0
903984,a flu,2005-10-09,625.5162888679567
903985,a flu,2005-10-10,362.9573764664146
903986,a flu,2005-10-11,0.0
903987,a flu,2005-10-12,0.0
903988,a flu,2005-10-13,0.0
903989,a flu,2005-10-14,0.0
903990,a flu,2005-10-15,668.0835824287692
903991,a flu,2005-10-16,1226.0694280941582
903992,a flu,2005-10-17,356.3053333474725
903993,a flu,2005-10-18,721.2759263536713
903994,a flu,2005-10-19,365.3077144168879
903995,a flu,2005-10-20,741.5465753469044
903996,a flu,2005-10-21,408.6361963350527
903997,a flu,2005-10-22,661.3209435775464
903998,a flu,2005-10-23,0.0
903999,a flu,2005-10-24,0.0
904000,a flu,2005-10-25,0.0
904001,a flu,2005-10-26,0.0
904002,a flu,2005-10-27,400.8666806982077
904003,a flu,2005-10-28,0.0
904004,a flu,2005-10-29,0.0
904005,a flu,2005-10-30,0.0
904006,a flu,2005-10-31,0.0
906453,a flu,2005-11-01,0.0
906454,a flu,2005-11-02,359.5876607920728
906455,a flu,2005-11-03,0.0
906573,a flu,2005-11-04,397.13039257279627
906574,a flu,2005-11-05,0.0
906575,a flu,2005-11-06,547.6211038581607
906576,a flu,2005-11-07,0.0
906577,a flu,2005-11-08,0.0
906578,a flu,2005-11-09,0.0
906579,a flu,2005-11-10,0.0
906580,a flu,2005-11-11,0.0
906581,a flu,2005-11-12,0.0
906582,a flu,2005-11-13,0.0
906583,a flu,2005-11-14,0.0
906584,a flu,2005-11-15,0.0
906585,a flu,2005-11-16,345.62016959960374
906586,a flu,2005-11-17,0.0
906587,a flu,2005-11-18,777.5511902288866
906588,a flu,2005-11-19,626.125287735361
906589,a flu,2005-11-20,0.0
906590,a flu,2005-11-21,0.0
906591,a flu,2005-11-22,335.58073676650736
906592,a flu,2005-11-23,0.0
906593,a flu,2005-11-24,0.0
906594,a flu,2005-11-25,0.0
906595,a flu,2005-11-26,0.0
906596,a flu,2005-11-27,0.0
906597,a flu,2005-11-28,0.0
906598,a flu,2005-11-29,0.0
906599,a flu,2005-11-30,336.2123296544064
906600,a flu,2005-12-01,0.0
906601,a flu,2005-12-02,0.0
906602,a flu,2005-12-03,0.0
906603,a flu,2005-12-04,532.4116892325438
906604,a flu,2005-12-05,326.9979914167378
906605,a flu,2005-12-06,336.4674224086821
906606,a flu,2005-12-07,0.0
906607,a flu,2005-12-08,351.9108909347518
906608,a flu,2005-12-09,395.4888390681261
906609,a flu,2005-12-10,0.0
906610,a flu,2005-12-11,0.0
906611,a flu,2005-12-12,337.52624931602827
906612,a flu,2005-12-13,0.0
906613,a flu,2005-12-14,362.3234028351733
906614,a flu,2005-12-15,0.0
906615,a flu,2005-12-16,0.0
906616,a flu,2005-12-17,0.0
906617,a flu,2005-12-18,0.0
906618,a flu,2005-12-19,0.0
906619,a flu,2005-12-20,0.0
906620,a flu,2005-12-21,0.0
906621,a flu,2005-12-22,452.8363581054281
906622,a flu,2005-12-23,0.0
906623,a flu,2005-12-24,0.0
906624,a flu,2005-12-25,0.0
906625,a flu,2005-12-26,0.0
906626,a flu,2005-12-27,0.0
906627,a flu,2005-12-28,0.0
906628,a flu,2005-12-29,0.0
906629,a flu,2005-12-30,0.0
906630,a flu,2005-12-31,0.0
906631,a flu,2006-01-01,0.0
906632,a flu,2006-01-02,0.0
906633,a flu,2006-01-03,0.0
906634,a flu,2006-01-04,0.0
906635,a flu,2006-01-05,0.0
906636,a flu,2006-01-06,350.75516457319816
908983,a flu,2006-01-07,0.0
908984,a flu,2006-01-08,0.0
908985,a flu,2006-01-09,0.0
908986,a flu,2006-01-10,618.9537572538853
908987,a flu,2006-01-11,0.0
908988,a flu,2006-01-12,637.5284078203892
908989,a flu,2006-01-13,340.65430728880943
908990,a flu,2006-01-14,0.0
908991,a flu,2006-01-15,467.6160319851796
908992,a flu,2006-01-16,0.0
908993,a flu,2006-01-17,0.0
908994,a flu,2006-01-18,0.0
908995,a flu,2006-01-19,0.0
908996,a flu,2006-01-20,0.0
908997,a flu,2006-01-21,0.0
908998,a flu,2006-01-22,0.0
908999,a flu,2006-01-23,0.0
909000,a flu,2006-01-24,299.5221427279387
909001,a flu,2006-01-25,0.0
909002,a flu,2006-01-26,0.0
909003,a flu,2006-01-27,0.0
909004,a flu,2006-01-28,0.0
909005,a flu,2006-01-29,0.0
909006,a flu,2006-01-30,0.0
909007,a flu,2006-01-31,0.0
909008,a flu,2006-02-01,0.0
909009,a flu,2006-02-02,0.0
909010,a flu,2006-02-03,329.3594379079448
909011,a flu,2006-02-04,0.0
909012,a flu,2006-02-05,0.0
909013,a flu,2006-02-06,291.78202666902683
909014,a flu,2006-02-07,0.0
909015,a flu,2006-02-08,0.0
909016,a flu,2006-02-09,307.71227402480105
909172,a flu,2006-02-10,0.0
909173,a flu,2006-02-11,520.8001080939588
909174,a flu,2006-02-12,0.0
909175,a flu,2006-02-13,0.0
909176,a flu,2006-02-14,0.0
909177,a flu,2006-02-15,0.0
909178,a flu,2006-02-16,0.0
909179,a flu,2006-02-17,0.0
909180,a flu,2006-02-18,0.0
909181,a flu,2006-02-19,460.0505066485134
909182,a flu,2006-02-20,583.8610461506186
909183,a flu,2006-02-21,299.1890502850736
909184,a flu,2006-02-22,304.1448728580856
909185,a flu,2006-02-23,305.8311781017
909186,a flu,2006-02-24,0.0
909187,a flu,2006-02-25,0.0
909188,a flu,2006-02-26,447.7870364969413
909189,a flu,2006-02-27,0.0
909190,a flu,2006-02-28,289.46561202742777
909191,a flu,2006-03-01,0.0
909192,a flu,2006-03-02,301.970664090381
909193,a flu,2006-03-03,327.4799488952956
909194,a flu,2006-03-04,0.0
909195,a flu,2006-03-05,0.0
909196,a flu,2006-03-06,284.36921320146814
909197,a flu,2006-03-07,0.0
909198,a flu,2006-03-08,586.5956065899851
909199,a flu,2006-03-09,0.0
909200,a flu,2006-03-10,0.0
909201,a flu,2006-03-11,0.0
909202,a flu,2006-03-12,0.0
909203,a flu,2006-03-13,279.2350232196798
909204,a flu,2006-03-14,280.81011244489787
911491,a flu,2006-03-15,0.0
911492,a flu,2006-03-16,296.07252670349067
911493,a flu,2006-03-17,0.0
911494,a flu,2006-03-18,0.0
911495,a flu,2006-03-19,441.9570592440161
911496,a flu,2006-03-20,279.5570449305551
911497,a flu,2006-03-21,289.27207824175736
911498,a flu,2006-03-22,0.0
911499,a flu,2006-03-23,0.0
911500,a flu,2006-03-24,320.83376100829435
911501,a flu,2006-03-25,0.0
911502,a flu,2006-03-26,0.0
911503,a flu,2006-03-27,0.0
911504,a flu,2006-03-28,288.3885224848499
911505,a flu,2006-03-29,0.0
911506,a flu,2006-03-30,296.91576338252594
911507,a flu,2006-03-31,0.0
911508,a flu,2006-04-01,0.0
911509,a flu,2006-04-02,0.0
911510,a flu,2006-04-03,0.0
911511,a flu,2006-04-04,0.0
911512,a flu,2006-04-05,0.0
911513,a flu,2006-04-06,0.0
911514,a flu,2006-04-07,0.0
911515,a flu,2006-04-08,0.0
911516,a flu,2006-04-09,0.0
911517,a flu,2006-04-10,0.0
911518,a flu,2006-04-11,0.0
911519,a flu,2006-04-12,0.0
911520,a flu,2006-04-13,332.5440433897745
911521,a flu,2006-04-14,0.0
911522,a flu,2006-04-15,0.0
911523,a flu,2006-04-16,0.0
911524,a flu,2006-04-17,0.0
911525,a flu,2006-04-18,0.0
911526,a flu,2006-04-19,0.0
911527,a flu,2006-04-20,0.0
911528,a flu,2006-04-21,0.0
911529,a flu,2006-04-22,0.0
911530,a flu,2006-04-23,0.0
911531,a flu,2006-04-24,0.0
911532,a flu,2006-04-25,281.0177912731355
911533,a flu,2006-04-26,0.0
911534,a flu,2006-04-27,0.0
911535,a flu,2006-04-28,0.0
911536,a flu,2006-04-29,0.0
911537,a flu,2006-04-30,0.0
911538,a flu,2006-05-01,0.0
911539,a flu,2006-05-02,0.0
911540,a flu,2006-05-03,0.0
911541,a flu,2006-05-04,0.0
911542,a flu,2006-05-05,0.0
911543,a flu,2006-05-06,0.0
911544,a flu,2006-05-07,0.0
911545,a flu,2006-05-08,262.89597373103544
911546,a flu,2006-05-09,278.02330378933686
911547,a flu,2006-05-10,0.0
911548,a flu,2006-05-11,0.0
911549,a flu,2006-05-12,0.0
911550,a flu,2006-05-13,0.0
911551,a flu,2006-05-14,0.0
911552,a flu,2006-05-15,0.0
911553,a flu,2006-05-16,0.0
911554,a flu,2006-05-17,0.0
911555,a flu,2006-05-18,281.6254024033305
912298,a flu,2006-05-19,0.0
912299,a flu,2006-05-20,0.0
914243,a flu,2006-05-21,0.0
914244,a flu,2006-05-22,0.0
914245,a flu,2006-05-23,0.0
914246,a flu,2006-05-24,0.0
914247,a flu,2006-05-25,0.0
914248,a flu,2006-05-26,0.0
914249,a flu,2006-05-27,0.0
914250,a flu,2006-05-28,506.744956318392
914251,a flu,2006-05-29,0.0
914252,a flu,2006-05-30,0.0
914253,a flu,2006-05-31,0.0
914254,a flu,2006-06-01,306.12070491828183
914255,a flu,2006-06-02,0.0
914256,a flu,2006-06-03,1145.9644739441744
914257,a flu,2006-06-04,483.01044912645295
914258,a flu,2006-06-05,0.0
914259,a flu,2006-06-06,0.0
914260,a flu,2006-06-07,0.0
914261,a flu,2006-06-08,0.0
914262,a flu,2006-06-09,339.8036652820392
914263,a flu,2006-06-10,594.8270626649463
914264,a flu,2006-06-11,0.0
914265,a flu,2006-06-12,282.4575086622136
914266,a flu,2006-06-13,0.0
914267,a flu,2006-06-14,283.566857589256
914268,a flu,2006-06-15,0.0
914269,a flu,2006-06-16,0.0
914270,a flu,2006-06-17,0.0
914271,a flu,2006-06-18,0.0
914272,a flu,2006-06-19,0.0
914273,a flu,2006-06-20,0.0
